Sequence_ID	Progeny_Cell_ID
16_4_Lung_3_872	16_4_Lung_2_2
16_4_Lung_3_873	16_4_Lung_2_2
16_4_Lung_3_874	16_4_Lung_2_2
16_4_Lung_3_875	16_4_Lung_2_2
16_4_Lung_3_876	16_4_Lung_2_2
16_4_Lung_3_877	16_4_Lung_2_2
16_4_Lung_3_878	16_4_Lung_2_2
16_4_Lung_3_879	16_4_Lung_2_2
16_4_Lung_3_880	16_4_Lung_2_2
16_4_Lung_3_881	16_4_Lung_2_2
16_4_Lung_3_882	16_4_Lung_2_2
16_4_Lung_3_883	16_4_Lung_2_2
16_4_Lung_3_884	16_4_Lung_2_2
16_4_Lung_3_885	16_4_Lung_2_2
16_4_Lung_3_886	16_4_Lung_2_2
16_4_Lung_3_887	16_4_Lung_2_2
16_4_Lung_3_888	16_4_Lung_2_2
16_4_Lung_3_889	16_4_Lung_2_2
16_4_Lung_3_890	16_4_Lung_2_2
16_4_Lung_3_891	16_4_Lung_2_2
16_4_Lung_3_892	16_4_Lung_2_2
16_4_Lung_3_893	16_4_Lung_2_2
16_4_Lung_3_894	16_4_Lung_2_2
16_4_Lung_3_895	16_4_Lung_2_2
16_4_Lung_3_896	16_4_Lung_2_2
16_4_Lung_3_897	16_4_Lung_2_2
16_4_Lung_3_898	16_4_Lung_2_2
16_4_Lung_3_899	16_4_Lung_2_2
16_4_Lung_3_900	16_4_Lung_2_2
16_4_Lung_3_901	16_4_Lung_2_2
16_4_Lung_3_902	16_4_Lung_2_2
16_4_Lung_3_903	16_4_Lung_2_2
16_4_Lung_3_904	16_4_Lung_2_2
16_4_Lung_3_905	16_4_Lung_2_2
16_4_Lung_3_906	16_4_Lung_2_2
16_4_Lung_3_907	16_4_Lung_2_2
16_4_Lung_3_908	16_4_Lung_2_2
16_4_Lung_3_909	16_4_Lung_2_2
16_4_Lung_3_910	16_4_Lung_2_2
16_4_Lung_3_911	16_4_Lung_2_2
16_4_Lung_3_912	16_4_Lung_2_2
16_4_Lung_3_913	16_4_Lung_2_2
16_4_Lung_3_914	16_4_Lung_2_2
16_4_Lung_3_915	16_4_Lung_2_2
16_4_Lung_3_916	16_4_Lung_2_2
16_4_Lung_3_917	16_4_Lung_2_2
16_4_Lung_3_918	16_4_Lung_2_2
16_4_Lung_3_919	16_4_Lung_2_2
16_4_Lung_3_920	16_4_Lung_2_2
16_4_Lung_3_921	16_4_Lung_2_2
16_4_Lung_3_922	16_4_Lung_2_2
16_4_Lung_3_923	16_4_Lung_2_2
16_4_Lung_3_924	16_4_Lung_2_2
16_4_Lung_3_925	16_4_Lung_2_2
16_4_Lung_3_926	16_4_Lung_2_2
16_4_Lung_3_927	16_4_Lung_2_2
16_4_Lung_3_928	16_4_Lung_2_2
16_4_Lung_3_929	16_4_Lung_2_2
16_4_Lung_3_930	16_4_Lung_2_2
16_4_Lung_3_931	16_4_Lung_2_2
16_4_Lung_3_932	16_4_Lung_2_2
16_4_Lung_3_933	16_4_Lung_2_2
16_4_Lung_3_934	16_4_Lung_2_2
16_4_Lung_3_935	16_4_Lung_2_2
16_4_Lung_3_936	16_4_Lung_2_2
16_4_Lung_3_937	16_4_Lung_2_2
16_4_Lung_3_938	16_4_Lung_2_2
16_4_Lung_3_939	16_4_Lung_2_2
16_4_Lung_3_940	16_4_Lung_2_2
16_4_Lung_3_941	16_4_Lung_2_2
16_4_Lung_3_942	16_4_Lung_2_2
16_4_Lung_3_943	16_4_Lung_2_2
16_4_Lung_3_944	16_4_Lung_2_2
16_4_Lung_3_945	16_4_Lung_2_2
16_4_Lung_3_946	16_4_Lung_2_2
16_4_Lung_3_947	16_4_Lung_2_2
16_4_Lung_3_948	16_4_Lung_2_2
16_4_Lung_3_949	16_4_Lung_2_2
16_4_Lung_3_950	16_4_Lung_2_2
16_4_Lung_3_951	16_4_Lung_2_2
16_4_Lung_3_952	16_4_Lung_2_2
16_4_Lung_3_953	16_4_Lung_2_2
16_4_Lung_3_954	16_4_Lung_2_2
16_4_Lung_3_955	16_4_Lung_2_2
16_4_Lung_3_956	16_4_Lung_2_2
16_4_Lung_3_957	16_4_Lung_2_2
16_4_Lung_3_958	16_4_Lung_2_2
16_4_Lung_3_959	16_4_Lung_2_2
16_4_Lung_3_960	16_4_Lung_2_2
16_4_Lung_3_961	16_4_Lung_2_2
16_4_Lung_3_962	16_4_Lung_2_2
16_4_Lung_3_963	16_4_Lung_2_2
16_4_Lung_3_964	16_4_Lung_2_2
16_4_Lung_3_965	16_4_Lung_2_2
16_4_Lung_3_966	16_4_Lung_2_2
16_4_Lung_3_967	16_4_Lung_2_2
16_4_Lung_3_968	16_4_Lung_2_2
16_4_Lung_3_969	16_4_Lung_2_2
16_4_Lung_3_970	16_4_Lung_2_2
16_4_Lung_3_971	16_4_Lung_2_2
16_4_Lung_3_972	16_4_Lung_2_2
16_4_Lung_3_973	16_4_Lung_2_2
16_4_Lung_3_974	16_4_Lung_2_2
16_4_Lung_3_975	16_4_Lung_2_2
16_4_Lung_3_976	16_4_Lung_2_2
16_4_Lung_3_977	16_4_Lung_2_2
16_4_Lung_3_978	16_4_Lung_2_2
16_4_Lung_3_979	16_4_Lung_2_2
16_4_Lung_3_980	16_4_Lung_2_2
16_4_Lung_3_981	16_4_Lung_2_2
16_4_Lung_3_982	16_4_Lung_2_2
16_4_Lung_3_983	16_4_Lung_2_2
16_4_Lung_3_984	16_4_Lung_2_2
16_4_Lung_3_985	16_4_Lung_2_2
16_4_Lung_3_986	16_4_Lung_2_2
16_4_Lung_3_987	16_4_Lung_2_2
16_4_Lung_3_988	16_4_Lung_2_2
16_4_Lung_3_989	16_4_Lung_2_2
16_4_Lung_3_990	16_4_Lung_2_2
16_4_Lung_3_991	16_4_Lung_2_2
16_4_Lung_3_992	16_4_Lung_2_2
16_4_Lung_3_993	16_4_Lung_2_2
16_4_Lung_3_994	16_4_Lung_2_2
16_4_Lung_3_995	16_4_Lung_2_2
16_4_Lung_3_996	16_4_Lung_2_2
16_4_Lung_3_997	16_4_Lung_2_2
16_4_Lung_3_998	16_4_Lung_2_2
16_4_Lung_3_999	16_4_Lung_2_2
16_4_Lung_3_1000	16_4_Lung_2_2
16_4_Lung_3_1001	16_4_Lung_2_2
16_4_Lung_3_1002	16_4_Lung_2_3
16_4_Lung_3_1003	16_4_Lung_2_3
16_4_Lung_3_1004	16_4_Lung_2_3
16_4_Lung_3_1005	16_4_Lung_2_3
16_4_Lung_3_1006	16_4_Lung_2_3
16_4_Lung_3_1007	16_4_Lung_2_3
16_4_Lung_3_1008	16_4_Lung_2_3
16_4_Lung_3_1009	16_4_Lung_2_3
16_4_Lung_3_1010	16_4_Lung_2_3
16_4_Lung_3_1011	16_4_Lung_2_3
16_4_Lung_3_1012	16_4_Lung_2_3
16_4_Lung_3_1013	16_4_Lung_2_3
16_4_Lung_3_1014	16_4_Lung_2_3
16_4_Lung_3_1015	16_4_Lung_2_3
16_4_Lung_3_1016	16_4_Lung_2_3
16_4_Lung_3_1017	16_4_Lung_2_3
16_4_Lung_3_1018	16_4_Lung_2_3
16_4_Lung_3_1019	16_4_Lung_2_3
16_4_Lung_3_1020	16_4_Lung_2_3
16_4_Lung_3_1021	16_4_Lung_2_3
16_4_Lung_3_1022	16_4_Lung_2_3
16_4_Lung_3_1023	16_4_Lung_2_3
16_4_Lung_3_1024	16_4_Lung_2_3
16_4_Lung_3_1025	16_4_Lung_2_3
16_4_Lung_3_1026	16_4_Lung_2_3
16_4_Lung_3_1027	16_4_Lung_2_3
16_4_Lung_3_1028	16_4_Lung_2_3
16_4_Lung_3_1029	16_4_Lung_2_3
16_4_Lung_3_1030	16_4_Lung_2_3
16_4_Lung_3_1031	16_4_Lung_2_3
16_4_Lung_3_1032	16_4_Lung_2_3
16_4_Lung_3_1033	16_4_Lung_2_3
16_4_Lung_3_1034	16_4_Lung_2_3
16_4_Lung_3_1035	16_4_Lung_2_3
16_4_Lung_3_1036	16_4_Lung_2_3
16_4_Lung_3_1037	16_4_Lung_2_3
16_4_Lung_3_1038	16_4_Lung_2_3
16_4_Lung_3_1039	16_4_Lung_2_3
16_4_Lung_3_1040	16_4_Lung_2_3
16_4_Lung_3_1041	16_4_Lung_2_3
16_4_Lung_3_1042	16_4_Lung_2_3
16_4_Lung_3_1043	16_4_Lung_2_3
16_4_Lung_3_1044	16_4_Lung_2_3
16_4_Lung_3_1045	16_4_Lung_2_3
16_4_Lung_3_1046	16_4_Lung_2_3
16_4_Lung_3_1047	16_4_Lung_2_3
16_4_Lung_3_1048	16_4_Lung_2_3
16_4_Lung_3_1049	16_4_Lung_2_3
16_4_Lung_3_1050	16_4_Lung_2_3
16_4_Lung_3_1051	16_4_Lung_2_3
16_4_Lung_3_1052	16_4_Lung_2_3
16_4_Lung_3_1053	16_4_Lung_2_3
16_4_Lung_3_1054	16_4_Lung_2_3
16_4_Lung_3_1055	16_4_Lung_2_3
16_4_Lung_3_1056	16_4_Lung_2_3
16_4_Lung_3_1057	16_4_Lung_2_3
16_4_Lung_3_1058	16_4_Lung_2_3
16_4_Lung_3_1059	16_4_Lung_2_3
16_4_Lung_3_1060	16_4_Lung_2_3
16_4_Lung_3_1061	16_4_Lung_2_3
16_4_Lung_3_1062	16_4_Lung_2_3
16_4_Lung_3_1063	16_4_Lung_2_3
16_4_Lung_3_1064	16_4_Lung_2_3
16_4_Lung_3_1065	16_4_Lung_2_3
16_4_Lung_3_1066	16_4_Lung_2_3
16_4_Lung_3_1067	16_4_Lung_2_3
16_4_Lung_3_1068	16_4_Lung_2_3
16_4_Lung_3_1069	16_4_Lung_2_3
16_4_Lung_3_1070	16_4_Lung_2_3
16_4_Lung_3_1071	16_4_Lung_2_3
16_4_Lung_3_1072	16_4_Lung_2_3
16_4_Lung_3_1073	16_4_Lung_2_3
16_4_Lung_3_1074	16_4_Lung_2_3
16_4_Lung_3_1075	16_4_Lung_2_3
16_4_Lung_3_1076	16_4_Lung_2_3
16_4_Lung_3_1077	16_4_Lung_2_3
16_4_Lung_3_1078	16_4_Lung_2_3
16_4_Lung_3_1079	16_4_Lung_2_3
16_4_Lung_3_1080	16_4_Lung_2_3
16_4_Lung_3_1081	16_4_Lung_2_3
16_4_Lung_3_1082	16_4_Lung_2_3
16_4_Lung_3_1083	16_4_Lung_2_3
16_4_Lung_3_1084	16_4_Lung_2_3
16_4_Lung_3_1085	16_4_Lung_2_3
16_4_Lung_3_1086	16_4_Lung_2_3
16_4_Lung_3_1087	16_4_Lung_2_3
16_4_Lung_3_1088	16_4_Lung_2_3
16_4_Lung_3_1089	16_4_Lung_2_3
16_4_Lung_3_1090	16_4_Lung_2_3
16_4_Lung_3_1091	16_4_Lung_2_3
16_4_Lung_3_1092	16_4_Lung_2_3
16_4_Lung_3_1093	16_4_Lung_2_3
16_4_Lung_3_1094	16_4_Lung_2_3
16_4_Lung_3_1095	16_4_Lung_2_3
16_4_Lung_3_1096	16_4_Lung_2_3
16_4_Lung_3_1097	16_4_Lung_2_3
16_4_Lung_3_1098	16_4_Lung_2_3
16_4_Lung_3_1099	16_4_Lung_2_3
16_4_Lung_3_1100	16_4_Lung_2_3
16_4_Lung_3_1101	16_4_Lung_2_3
16_4_Lung_3_1102	16_4_Lung_2_3
16_4_Lung_3_1103	16_4_Lung_2_3
16_4_Lung_3_1104	16_4_Lung_2_3
16_4_Lung_3_1105	16_4_Lung_2_3
16_4_Lung_3_1106	16_4_Lung_2_3
16_4_Lung_3_1107	16_4_Lung_2_3
16_4_Lung_3_1108	16_4_Lung_2_3
16_4_Lung_3_1109	16_4_Lung_2_3
16_4_Lung_3_1110	16_4_Lung_2_3
16_4_Lung_3_1111	16_4_Lung_2_3
16_4_Lung_3_1112	16_4_Lung_2_3
16_4_Lung_3_1113	16_4_Lung_2_3
16_4_Lung_3_1114	16_4_Lung_2_3
16_4_Lung_3_1115	16_4_Lung_2_3
16_4_Lung_3_1116	16_4_Lung_2_3
16_4_Lung_3_1117	16_4_Lung_2_3
16_4_Lung_3_1118	16_4_Lung_2_3
16_4_Lung_3_1119	16_4_Lung_2_3
16_4_Lung_3_1120	16_4_Lung_2_3
16_4_Lung_3_1121	16_4_Lung_2_3
16_4_Lung_3_1122	16_4_Lung_2_3
16_4_Lung_3_1123	16_4_Lung_2_3
16_4_Lung_3_1124	16_4_Lung_2_3
16_4_Lung_3_1125	16_4_Lung_2_3
16_4_Lung_3_1126	16_4_Lung_2_3
16_4_Lung_3_1127	16_4_Lung_2_3
16_4_Lung_3_1128	16_4_Lung_2_3
16_4_Lung_3_1129	16_4_Lung_2_3
16_4_Lung_3_1130	16_4_Lung_2_3
16_4_Lung_3_1131	16_4_Lung_2_3
16_4_Lung_3_1132	16_4_Lung_2_3
16_4_Lung_3_1133	16_4_Lung_2_3
16_4_Lung_3_1134	16_4_Lung_2_3
16_4_Lung_3_1135	16_4_Lung_2_3
16_4_Lung_3_1136	16_4_Lung_2_3
16_4_Lung_3_1137	16_4_Lung_2_3
16_4_Lung_3_1138	16_4_Lung_2_3
16_4_Lung_3_1139	16_4_Lung_2_3
16_4_Lung_3_1140	16_4_Lung_2_3
16_4_Lung_3_1141	16_4_Lung_2_3
16_4_Lung_3_1142	16_4_Lung_2_3
16_4_Lung_3_1143	16_4_Lung_2_3
16_4_Lung_3_1144	16_4_Lung_2_3
16_4_Lung_3_1145	16_4_Lung_2_3
16_4_Lung_3_1146	16_4_Lung_2_3
16_4_Lung_3_1147	16_4_Lung_2_3
16_4_Lung_3_1148	16_4_Lung_2_3
16_4_Lung_3_1149	16_4_Lung_2_3
16_4_Lung_3_1150	16_4_Lung_2_3
16_4_Lung_3_1151	16_4_Lung_2_3
16_4_Lung_3_1152	16_4_Lung_2_3
16_4_Lung_3_1153	16_4_Lung_2_3
16_4_Lung_3_1154	16_4_Lung_2_3
16_4_Lung_3_1155	16_4_Lung_2_3
16_4_Lung_3_1156	16_4_Lung_2_3
16_4_Lung_3_1157	16_4_Lung_2_3
16_4_Lung_3_1158	16_4_Lung_2_3
16_4_Lung_3_1159	16_4_Lung_2_3
16_4_Lung_3_1160	16_4_Lung_2_3
16_4_Lung_3_1161	16_4_Lung_2_3
16_4_Lung_3_1162	16_4_Lung_2_3
16_4_Lung_3_1163	16_4_Lung_2_3
16_4_Lung_3_1164	16_4_Lung_2_3
16_4_Lung_3_1165	16_4_Lung_2_3
16_4_Lung_3_1166	16_4_Lung_2_3
16_4_Lung_3_1167	16_4_Lung_2_3
16_4_Lung_3_1168	16_4_Lung_2_3
16_4_Lung_3_1169	16_4_Lung_2_3
16_4_Lung_3_1170	16_4_Lung_2_3
16_4_Lung_3_1171	16_4_Lung_2_3
16_4_Lung_3_1172	16_4_Lung_2_3
16_4_Lung_3_1173	16_4_Lung_2_3
16_4_Lung_3_1174	16_4_Lung_2_3
16_4_Lung_3_1175	16_4_Lung_2_3
16_4_Lung_3_1176	16_4_Lung_2_3
16_4_Lung_3_1177	16_4_Lung_2_3
16_4_Lung_3_1178	16_4_Lung_2_3
16_4_Lung_3_1179	16_4_Lung_2_3
16_4_Lung_3_1180	16_4_Lung_2_3
16_4_Lung_3_1181	16_4_Lung_2_3
16_4_Lung_3_1182	16_4_Lung_2_3
16_4_Lung_3_1183	16_4_Lung_2_3
16_4_Lung_3_1184	16_4_Lung_2_3
16_4_Lung_3_1185	16_4_Lung_2_3
16_4_Lung_3_1186	16_4_Lung_2_3
16_4_Lung_3_1187	16_4_Lung_2_3
16_4_Lung_3_1188	16_4_Lung_2_3
16_4_Lung_3_1189	16_4_Lung_2_3
16_4_Lung_3_1190	16_4_Lung_2_3
16_4_Lung_3_1191	16_4_Lung_2_3
16_4_Lung_3_1192	16_4_Lung_2_3
16_4_Lung_3_1193	16_4_Lung_2_3
16_4_Lung_3_1194	16_4_Lung_2_3
16_4_Lung_3_1195	16_4_Lung_2_3
16_4_Lung_3_1196	16_4_Lung_2_3
16_4_Lung_3_1197	16_4_Lung_2_3
16_4_Lung_3_1198	16_4_Lung_2_3
16_4_Lung_3_1199	16_4_Lung_2_3
16_4_Lung_3_1200	16_4_Lung_2_3
16_4_Lung_3_1201	16_4_Lung_2_3
16_4_Lung_3_1202	16_4_Lung_2_3
16_4_Lung_3_1203	16_4_Lung_2_3
16_4_Lung_3_1204	16_4_Lung_2_3
16_4_Lung_3_1205	16_4_Lung_2_3
16_4_Lung_3_1206	16_4_Lung_2_3
16_4_Lung_3_1207	16_4_Lung_2_3
16_4_Lung_3_1208	16_4_Lung_2_3
16_4_Lung_3_1209	16_4_Lung_2_3
16_4_Lung_3_1210	16_4_Lung_2_3
16_4_Lung_3_1211	16_4_Lung_2_3
16_4_Lung_3_1212	16_4_Lung_2_3
16_4_Lung_3_1213	16_4_Lung_2_3
16_4_Lung_3_1214	16_4_Lung_2_3
16_4_Lung_3_1215	16_4_Lung_2_3
16_4_Lung_3_1216	16_4_Lung_2_3
16_4_Lung_3_1217	16_4_Lung_2_3
16_4_Lung_3_1218	16_4_Lung_2_3
16_4_Lung_3_1219	16_4_Lung_2_3
16_4_Lung_3_1220	16_4_Lung_2_3
16_4_Lung_3_1221	16_4_Lung_2_3
16_4_Lung_3_1222	16_4_Lung_2_3
16_4_Lung_3_1223	16_4_Lung_2_3
16_4_Lung_3_1224	16_4_Lung_2_3
16_4_Lung_3_1225	16_4_Lung_2_3
16_4_Lung_3_1226	16_4_Lung_2_3
16_4_Lung_3_1227	16_4_Lung_2_3
16_4_Lung_3_1228	16_4_Lung_2_3
16_4_Lung_3_1229	16_4_Lung_2_3
16_4_Lung_3_1230	16_4_Lung_2_3
16_4_Lung_3_1231	16_4_Lung_2_3
16_4_Lung_3_1232	16_4_Lung_2_3
16_4_Lung_3_1233	16_4_Lung_2_3
16_4_Lung_3_1234	16_4_Lung_2_3
16_4_Lung_3_1235	16_4_Lung_2_3
16_4_Lung_3_1236	16_4_Lung_2_3
16_4_Lung_3_1237	16_4_Lung_2_3
16_4_Lung_3_1238	16_4_Lung_2_3
16_4_Lung_3_1239	16_4_Lung_2_3
16_4_Lung_3_1240	16_4_Lung_2_3
16_4_Lung_3_1241	16_4_Lung_2_3
16_4_Lung_3_1242	16_4_Lung_2_3
16_4_Lung_3_1243	16_4_Lung_2_3
16_4_Lung_3_1244	16_4_Lung_2_3
16_4_Lung_3_1245	16_4_Lung_2_3
16_4_Lung_3_1246	16_4_Lung_2_3
16_4_Lung_3_1247	16_4_Lung_2_3
16_4_Lung_3_1248	16_4_Lung_2_3
16_4_Lung_3_1249	16_4_Lung_2_3
16_4_Lung_3_1250	16_4_Lung_2_3
16_4_Lung_3_1251	16_4_Lung_2_3
16_4_Lung_3_1252	16_4_Lung_2_3
16_4_Lung_3_1253	16_4_Lung_2_3
16_4_Lung_3_1254	16_4_Lung_2_3
16_4_Lung_3_1255	16_4_Lung_2_3
16_4_Lung_3_1256	16_4_Lung_2_3
16_4_Lung_3_1257	16_4_Lung_2_3
16_4_Lung_3_1258	16_4_Lung_2_3
16_4_Lung_3_1259	16_4_Lung_2_3
16_4_Lung_3_1260	16_4_Lung_2_3
16_4_Lung_3_1261	16_4_Lung_2_3
16_4_Lung_3_1262	16_4_Lung_2_3
16_4_Lung_3_1263	16_4_Lung_2_3
16_4_Lung_3_1264	16_4_Lung_2_3
16_4_Lung_3_1265	16_4_Lung_2_3
16_4_Lung_3_1266	16_4_Lung_2_3
16_4_Lung_3_1267	16_4_Lung_2_3
16_4_Lung_3_1268	16_4_Lung_2_3
16_4_Lung_3_1269	16_4_Lung_2_3
16_4_Lung_3_1270	16_4_Lung_2_3
16_4_Lung_3_1271	16_4_Lung_2_3
16_4_Lung_3_1272	16_4_Lung_2_3
16_4_Lung_3_1273	16_4_Lung_2_3
16_4_Lung_3_1274	16_4_Lung_2_3
16_4_Lung_3_1275	16_4_Lung_2_3
16_4_Lung_3_1276	16_4_Lung_2_3
16_4_Lung_3_1277	16_4_Lung_2_3
16_4_Lung_3_1278	16_4_Lung_2_3
16_4_Lung_3_1279	16_4_Lung_2_3
16_4_Lung_3_1280	16_4_Lung_2_3
16_4_Lung_3_1281	16_4_Lung_2_3
16_4_Lung_3_1282	16_4_Lung_2_3
16_4_Lung_3_1283	16_4_Lung_2_3
16_4_Lung_3_1284	16_4_Lung_2_3
16_4_Lung_3_1285	16_4_Lung_2_3
16_4_Lung_3_1286	16_4_Lung_2_3
16_4_Lung_3_1287	16_4_Lung_2_3
16_4_Lung_3_1288	16_4_Lung_2_3
16_4_Lung_3_1289	16_4_Lung_2_3
16_4_Lung_3_1290	16_4_Lung_2_3
16_4_Lung_3_1291	16_4_Lung_2_3
16_4_Lung_3_1292	16_4_Lung_2_3
16_4_Lung_3_1293	16_4_Lung_2_3
16_4_Lung_3_1294	16_4_Lung_2_3
16_4_Lung_3_1295	16_4_Lung_2_3
16_4_Lung_3_1296	16_4_Lung_2_3
16_4_Lung_3_1297	16_4_Lung_2_3
16_4_Lung_3_1298	16_4_Lung_2_3
16_4_Lung_3_1299	16_4_Lung_2_3
16_4_Lung_3_1300	16_4_Lung_2_3
16_4_Lung_3_1301	16_4_Lung_2_3
16_4_Lung_3_1302	16_4_Lung_2_3
16_4_Lung_3_1303	16_4_Lung_2_3
16_4_Lung_3_1304	16_4_Lung_2_3
16_4_Lung_3_1305	16_4_Lung_2_3
16_4_Lung_3_1306	16_4_Lung_2_3
16_4_Lung_3_1307	16_4_Lung_2_3
16_4_Lung_3_1308	16_4_Lung_2_3
16_4_Lung_3_1309	16_4_Lung_2_3
16_4_Lung_3_1310	16_4_Lung_2_3
16_4_Lung_3_1311	16_4_Lung_2_3
16_4_Lung_3_1312	16_4_Lung_2_3
16_4_Lung_3_1313	16_4_Lung_2_3
16_4_Lung_3_1314	16_4_Lung_2_3
16_4_Lung_3_1315	16_4_Lung_2_3
16_4_Lung_3_1316	16_4_Lung_2_3
16_4_Lung_3_1317	16_4_Lung_2_3
16_4_Lung_3_1318	16_4_Lung_2_3
16_4_Lung_3_1319	16_4_Lung_2_3
16_4_Lung_3_1320	16_4_Lung_2_3
16_4_Lung_3_1321	16_4_Lung_2_3
16_4_Lung_3_1322	16_4_Lung_2_3
16_4_Lung_3_1323	16_4_Lung_2_3
16_4_Lung_3_1324	16_4_Lung_2_3
16_4_Lung_3_1325	16_4_Lung_2_3
16_4_Lung_3_1326	16_4_Lung_2_3
16_4_Lung_3_1327	16_4_Lung_2_3
16_4_Lung_3_1328	16_4_Lung_2_3
16_4_Lung_3_1329	16_4_Lung_2_3
16_4_Lung_3_1330	16_4_Lung_2_3
16_4_Lung_3_1331	16_4_Lung_2_3
16_4_Lung_3_1332	16_4_Lung_2_3
16_4_Lung_3_1333	16_4_Lung_2_3
16_4_Lung_3_1334	16_4_Lung_2_3
16_4_Lung_3_1335	16_4_Lung_2_3
16_4_Lung_3_1336	16_4_Lung_2_3
16_4_Lung_3_1337	16_4_Lung_2_3
16_4_Lung_3_1338	16_4_Lung_2_3
16_4_Lung_3_1339	16_4_Lung_2_3
16_4_Lung_3_1340	16_4_Lung_2_3
16_4_Lung_3_1341	16_4_Lung_2_3
16_4_Lung_3_1342	16_4_Lung_2_3
16_4_Lung_3_1343	16_4_Lung_2_3
16_4_Lung_3_1344	16_4_Lung_2_3
16_4_Lung_3_1345	16_4_Lung_2_3
16_4_Lung_3_1346	16_4_Lung_2_3
16_4_Lung_3_1347	16_4_Lung_2_3
16_4_Lung_3_1348	16_4_Lung_2_3
16_4_Lung_3_1349	16_4_Lung_2_3
16_4_Lung_3_1350	16_4_Lung_2_3
16_4_Lung_3_1351	16_4_Lung_2_3
16_4_Lung_3_1352	16_4_Lung_2_3
16_4_Lung_3_1353	16_4_Lung_2_3
16_4_Lung_3_1354	16_4_Lung_2_3
16_4_Lung_3_1355	16_4_Lung_2_3
16_4_Lung_3_1356	16_4_Lung_2_3
16_4_Lung_3_1357	16_4_Lung_2_3
16_4_Lung_3_1358	16_4_Lung_2_3
16_4_Lung_3_1359	16_4_Lung_2_3
16_4_Lung_3_1360	16_4_Lung_2_3
16_4_Lung_3_1361	16_4_Lung_2_3
16_4_Lung_3_1362	16_4_Lung_2_3
16_4_Lung_3_1363	16_4_Lung_2_3
16_4_Lung_3_1364	16_4_Lung_2_3
16_4_Lung_3_1365	16_4_Lung_2_3
16_4_Lung_3_1366	16_4_Lung_2_3
16_4_Lung_3_1367	16_4_Lung_2_3
16_4_Lung_3_1368	16_4_Lung_2_3
16_4_Lung_3_1369	16_4_Lung_2_3
16_4_Lung_3_1370	16_4_Lung_2_3
16_4_Lung_3_1371	16_4_Lung_2_3
16_4_Lung_3_1372	16_4_Lung_2_3
16_4_Lung_3_1373	16_4_Lung_2_3
16_4_Lung_3_1374	16_4_Lung_2_4
16_4_Lung_3_1375	16_4_Lung_2_4
16_4_Lung_3_1376	16_4_Lung_2_4
16_4_Lung_3_1377	16_4_Lung_2_4
16_4_Lung_3_1378	16_4_Lung_2_4
16_4_Lung_3_1379	16_4_Lung_2_4
16_4_Lung_3_1380	16_4_Lung_2_4
16_4_Lung_3_1381	16_4_Lung_2_4
16_4_Lung_3_1382	16_4_Lung_2_4
16_4_Lung_3_1383	16_4_Lung_2_4
16_4_Lung_3_1384	16_4_Lung_2_4
16_4_Lung_3_1385	16_4_Lung_2_4
16_4_Lung_3_1386	16_4_Lung_2_4
16_4_Lung_3_1387	16_4_Lung_2_4
16_4_Lung_3_1388	16_4_Lung_2_4
16_4_Lung_3_1389	16_4_Lung_2_4
16_4_Lung_3_1390	16_4_Lung_2_4
16_4_Lung_3_1391	16_4_Lung_2_4
16_4_Lung_3_1392	16_4_Lung_2_4
16_4_Lung_3_1393	16_4_Lung_2_4
16_4_Lung_3_1394	16_4_Lung_2_4
16_4_Lung_3_1395	16_4_Lung_2_4
16_4_Lung_3_1396	16_4_Lung_2_4
16_4_Lung_3_1397	16_4_Lung_2_4
16_4_Lung_3_1398	16_4_Lung_2_4
16_4_Lung_3_1399	16_4_Lung_2_4
16_4_Lung_3_1400	16_4_Lung_2_4
16_4_Lung_3_1401	16_4_Lung_2_4
16_4_Lung_3_1402	16_4_Lung_2_4
16_4_Lung_3_1403	16_4_Lung_2_4
16_4_Lung_3_1404	16_4_Lung_2_4
16_4_Lung_3_1405	16_4_Lung_2_4
16_4_Lung_3_1406	16_4_Lung_2_4
16_4_Lung_3_1407	16_4_Lung_2_4
16_4_Lung_3_1408	16_4_Lung_2_4
16_4_Lung_3_1409	16_4_Lung_2_4
16_4_Lung_3_1410	16_4_Lung_2_4
16_4_Lung_3_1411	16_4_Lung_2_4
16_4_Lung_3_1412	16_4_Lung_2_4
16_4_Lung_3_1413	16_4_Lung_2_4
16_4_Lung_3_1414	16_4_Lung_2_4
16_4_Lung_3_1415	16_4_Lung_2_4
16_4_Lung_3_1416	16_4_Lung_2_4
16_4_Lung_3_1417	16_4_Lung_2_4
16_4_Lung_3_1418	16_4_Lung_2_4
16_4_Lung_3_1419	16_4_Lung_2_4
16_4_Lung_3_1420	16_4_Lung_2_4
16_4_Lung_3_1421	16_4_Lung_2_4
16_4_Lung_3_1422	16_4_Lung_2_4
16_4_Lung_3_1423	16_4_Lung_2_4
16_4_Lung_3_1424	16_4_Lung_2_4
16_4_Lung_3_1425	16_4_Lung_2_4
16_4_Lung_3_1426	16_4_Lung_2_4
16_4_Lung_3_1427	16_4_Lung_2_4
16_4_Lung_3_1428	16_4_Lung_2_4
16_4_Lung_3_1429	16_4_Lung_2_4
16_4_Lung_3_1430	16_4_Lung_2_4
16_4_Lung_3_1431	16_4_Lung_2_4
16_4_Lung_3_1432	16_4_Lung_2_4
16_4_Lung_3_1433	16_4_Lung_2_4
16_4_Lung_3_1434	16_4_Lung_2_4
16_4_Lung_3_1435	16_4_Lung_2_4
