Gene_name	Bifidobacterium adolescentis	Bifidobacterium angulatum DSM 20098 JCM 7096	Bifidobacterium animalis	Bifidobacterium animalis subsp animalis YL2	Bifidobacterium animalis subsp. lactis BLC1	Bifidobacterium bifidum NCIMB 41171	Bifidobacterium breve	Bifidobacterium catenulatum DSM 16992 JCM 1194 LMG 11043	Bifidobacterium catenulatum subsp. kashiwanohense JCM 15439 DSM 21854	Bifidobacterium dentium ATCC27678	Bifidobacterium longum JMC1217	Bifidobacterium longum subsp. longum JCM 1217	Bifidobacterium pseudocatenulatum	Bifidobacterium pseudolongum	Bifidobacterium thermophilum	Bifidobacterium-infantis-subsp-suis-DSM20211	Bifidobacterium-longum-infantis-subsp-infantis-ATCC15697
BBCT_RS00095	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS00105	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS00110	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS00115	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS00120	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS00125	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS00140	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS00145	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS00150	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS00160	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS00165	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS00170	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS00175	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS00180	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS00185	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS00190	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS00195	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS00200	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS00205	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS00210	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS00215	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS00225	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS00230	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS00235	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS00240	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS00250	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS00260	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS00265	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS00275	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS00280	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS00285	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS00290	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS00295	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS00300	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS00310	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS00315	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS00330	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS00335	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS00340	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS00345	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS00350	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS00355	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS00360	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS00365	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS00370	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS00375	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS00380	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS00385	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS00400	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS00405	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS00410	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS00415	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS00420	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS00425	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS00430	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS00435	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS00440	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS00445	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS00450	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS00455	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS00460	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS00465	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS00470	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS00475	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS00480	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS00485	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS00490	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS00495	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS00500	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS00505	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS00515	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS00520	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS00525	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS00535	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS00540	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS00545	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS00550	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS00555	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS00560	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS00565	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS00570	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS00575	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS00580	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS00590	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS00605	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS00610	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS00615	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS00620	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS00625	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS00630	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS00635	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS00640	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS00645	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS00650	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS00655	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS00660	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS00675	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS00680	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS00690	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS00695	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS00705	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS00710	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS00720	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS00735	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS00740	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS00745	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS00755	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS00760	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS00765	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS00770	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS00775	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS00780	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS00785	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS00790	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS00800	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS00805	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS00810	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS00815	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS00830	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS00835	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS00845	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS00850	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS00855	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS00860	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS00865	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS00870	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS00875	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS00880	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS00885	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS00895	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS00900	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS00905	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS00910	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS00920	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS00940	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS00950	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS00960	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS00965	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS00975	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS00980	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS00985	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS00990	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS01000	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS01015	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS01020	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS01030	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS01035	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS01040	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS01045	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS01055	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS01060	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS01065	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS01070	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS01075	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS01080	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS01100	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS01105	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS01110	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS01115	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS01125	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS01150	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS01155	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS01180	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS01185	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS01190	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS01195	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS01200	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS01205	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS01210	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS01215	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS01220	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS01225	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS01230	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS01240	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS01245	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS01250	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS01255	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS01260	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS01265	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS01270	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS01275	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS01280	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS01285	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS01290	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS01295	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS01305	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS01310	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS01335	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS01340	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS01355	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS01360	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS01365	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS01370	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS01375	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS01380	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS01385	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS01390	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS01400	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS01405	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS01410	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS01420	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS01425	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS01430	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS01440	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS01445	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS01450	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS01455	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS01460	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS01465	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS01470	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS01475	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS01480	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS01485	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS01490	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS01500	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS01505	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS01510	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS01515	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS01540	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS01545	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS01550	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS01555	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS01560	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS01640	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS01680	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS01705	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS01725	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS01730	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS01755	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS01765	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS01775	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS01785	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS01790	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS01795	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS01805	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS01810	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS01815	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS01820	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS01825	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS01830	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS01835	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS01845	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS01850	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS01855	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS01860	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS01865	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS01880	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS01885	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS01895	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS01900	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS01910	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS01915	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS01920	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS01925	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS01930	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS01935	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS01940	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS01945	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS01960	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS01965	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS01970	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS01975	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS01985	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS01990	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS01995	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS02000	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS02035	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS02040	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS02050	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS02055	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS02060	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS02065	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS02070	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS02075	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS02085	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS02090	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS02095	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS02100	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS02105	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS02110	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS02115	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS02125	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS02140	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS02145	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS02150	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS02155	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS02160	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS02180	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS02185	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS02190	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS02195	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS02200	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS02205	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS02210	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS02225	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS02230	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS02235	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS02240	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS02250	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS02255	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS02265	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS02295	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS02305	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS02310	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS02315	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS02320	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS02325	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS02335	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BBCT_RS02345	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
